발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster,c,cluster_4
1647344912728,"30 km SSW of Alamo, Nevada",reviewed,0,178,earthquake,3.4, Nevada,-115.3165,37.1209,11.8,2022-03-15 11:48:32.728000+00:00,1,blue,1
1649642241634,"32 km NW of Port-Vila, Vanuatu",reviewed,0,246,earthquake,4.0, Vanuatu,168.1214,-17.5122,10.0,2022-04-11 01:57:21.634000+00:00,1,pink,3
1649451674026,"55 km S of Whites City, New Mexico",reviewed,0,148,earthquake,3.1, New Mexico,-104.4199904,31.68058579,6.131567383,2022-04-08 21:01:14.026000+00:00,1,blue,1
1616582121377,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-176.6303,-29.3034,10.0,2021-03-24 10:35:21.377000+00:00,0,pink,3
1642344654677,Tonga,reviewed,0,312,earthquake,4.5,Tonga,-175.7027,-20.6663,10.0,2022-01-16 14:50:54.677000+00:00,0,pink,3
1636095560278,"202 km SE of Ust’-Kamchatsk Staryy, Russia",reviewed,0,271,earthquake,4.2, Russia,164.6439,54.8814,10.0,2021-11-05 06:59:20.278000+00:00,0,pink,3
1630187917576,"118 km SSW of Itoman, Japan",reviewed,0,312,earthquake,4.5, Japan,127.0495,25.2188,10.0,2021-08-28 21:58:37.576000+00:00,0,pink,3
1616667760718,south of the Kermadec Islands,reviewed,0,326,earthquake,4.6,south of the Kermadec Islands,-178.2453,-32.6686,10.0,2021-03-25 10:22:40.718000+00:00,0,pink,3
1639834359347,"161 km SSW of Kokopo, Papua New Guinea",reviewed,0,354,earthquake,4.8, Papua New Guinea,151.901,-5.7559,10.0,2021-12-18 13:32:39.347000+00:00,0,pink,3
1683168939330,"53 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,172,earthquake,3.34, U.S. Virgin Islands,-64.5355,18.746,48.2,2023-05-04 02:55:39.330000+00:00,1,blue,1
1625884138338,"84 km NNE of Tocopilla, Chile",reviewed,0,259,earthquake,4.1, Chile,-69.9192,-21.3712,58.85,2021-07-10 02:28:58.338000+00:00,2,green,2
1684485732774,southeast of the Loyalty Islands,reviewed,0,354,earthquake,4.8,southeast of the Loyalty Islands,170.7541,-23.1095,10.0,2023-05-19 08:42:12.774000+00:00,0,pink,3
1644348846059,"143 km WNW of Naha, Japan",reviewed,0,271,earthquake,4.2, Japan,126.4719,26.914,10.0,2022-02-08 19:34:06.059000+00:00,0,pink,3
1629956278620,"near the north coast of Papua, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,139.9594,-2.4878,10.0,2021-08-26 05:37:58.620000+00:00,0,pink,3
1621624158399,"Southern Qinghai, China",reviewed,0,312,earthquake,4.5, China,97.8033,34.8004,10.0,2021-05-21 19:09:18.399000+00:00,0,pink,3
1643745480014,"53 km NNW of Nuku‘alofa, Tonga",reviewed,0,371,earthquake,4.9, Tonga,-175.4496,-20.7195,10.0,2022-02-01 19:58:00.014000+00:00,0,pink,3
1662871584281,"140 km ESE of Kimbe, Papua New Guinea",reviewed,0,369,earthquake,4.9, Papua New Guinea,151.2141,-6.2227,35.0,2022-09-11 04:46:24.281000+00:00,2,green,2
1630357527432,"148 km SSW of Tomohon, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,124.4406,0.0202,68.01,2021-08-30 21:05:27.432000+00:00,2,green,2
1640051464778,"91 km WNW of Manokwari, Indonesia",reviewed,0,326,earthquake,4.6, Indonesia,133.2856,-0.603,30.17,2021-12-21 01:51:04.778000+00:00,2,green,2
1609629678144,South Shetland Islands,reviewed,0,416,earthquake,5.2,South Shetland Islands,-58.3091,-62.3706,10.0,2021-01-02 23:21:18.144000+00:00,0,red,0
1664371498116,"43 km S of Adak, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-176.6355,51.4826,35.0,2022-09-28 13:24:58.116000+00:00,1,blue,1
1687852909301,"6 km ESE of Big Lake, Alaska",reviewed,0,152,earthquake,3.1, Alaska,-149.8456,61.5064,42.8,2023-06-27 08:01:49.301000+00:00,1,blue,1
1629973168500,"168 km NNW of Diomede, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-170.0489,67.2046,21.4,2021-08-26 10:19:28.500000+00:00,1,blue,1
1624449748333,"29 km SW of Chilca, Peru",reviewed,0,286,earthquake,4.3, Peru,-76.8947,-12.7419,57.88,2021-06-23 12:02:28.333000+00:00,2,green,2
1618948233688,"126 km SSW of Sofifi, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,127.2861,-0.3776,16.06,2021-04-20 19:50:33.688000+00:00,0,pink,3
1670732025510,"116 km NNE of Suárez, Puerto Rico",reviewed,0,190,earthquake,3.51, Puerto Rico,-65.591,19.4508,10.0,2022-12-11 04:13:45.510000+00:00,1,blue,1
1682049721994,Molucca Sea,reviewed,0,284,earthquake,4.3,Molucca Sea,125.8405,0.3599,41.936,2023-04-21 04:02:01.994000+00:00,2,green,2
1652759067796,southern East Pacific Rise,reviewed,0,312,earthquake,4.5,southern East Pacific Rise,-119.5589,-54.3153,10.0,2022-05-17 03:44:27.796000+00:00,0,pink,3
1646439206949,"23 km E of Kirovsk, Russia",reviewed,0,298,earthquake,4.4, Russia,34.2193,67.6379,10.79,2022-03-05 00:13:26.949000+00:00,0,pink,3
1685397125387,southwest of Africa,reviewed,0,465,earthquake,5.5,southwest of Africa,10.4622,-52.8793,10.0,2023-05-29 21:52:05.387000+00:00,0,red,0
1658612571994,"81 km NNE of Iquique, Chile",reviewed,0,247,earthquake,4.0, Chile,-69.8546,-19.5305,66.127,2022-07-23 21:42:51.994000+00:00,2,green,2
1664330816173,"23 km E of Tigao, Philippines",reviewed,0,326,earthquake,4.6, Philippines,126.3853,9.1904,19.223,2022-09-28 02:06:56.173000+00:00,0,pink,3
1643546952534,"142 km SSE of Sand Point, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-159.5241,54.1898,10.0,2022-01-30 12:49:12.534000+00:00,1,blue,1
1649742655704,"130 km N of Hihifo, Tonga",reviewed,0,259,earthquake,4.1, Tonga,-174.0058,-14.7932,35.65,2022-04-12 05:50:55.704000+00:00,2,green,2
1612467155769,"141 km NE of Tual, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,133.7744,-4.8647,10.0,2021-02-04 19:32:35.769000+00:00,0,pink,3
1663735573769,"69 km SSE of Atka, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-173.7367,51.6447,35.0,2022-09-21 04:46:13.769000+00:00,1,blue,1
1652606564385,Kermadec Islands region,reviewed,0,369,earthquake,4.9,Kermadec Islands region,-176.5473,-28.6927,10.0,2022-05-15 09:22:44.385000+00:00,0,pink,3
1628919442812,South Sandwich Islands region,reviewed,0,271,earthquake,4.2,South Sandwich Islands region,-25.5399,-60.2562,10.0,2021-08-14 05:37:22.812000+00:00,0,pink,3
1643482901839,southern East Pacific Rise,reviewed,0,326,earthquake,4.6,southern East Pacific Rise,-111.6994,-32.2738,10.0,2022-01-29 19:01:41.839000+00:00,0,pink,3
1666298751540,"55 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,196,earthquake,3.57, U.S. Virgin Islands,-64.4693,18.7233,5.0,2022-10-20 20:45:51.540000+00:00,1,blue,1
1634187098477,northern Mid-Atlantic Ridge,reviewed,0,312,earthquake,4.5,northern Mid-Atlantic Ridge,-41.2066,30.9447,10.0,2021-10-14 04:51:38.477000+00:00,0,pink,3
1639009115125,"15 km E of Santa Monica, Philippines",reviewed,0,326,earthquake,4.6, Philippines,126.1777,10.0417,35.0,2021-12-09 00:18:35.125000+00:00,2,green,2
1664664933552,"Bonin Islands, Japan region",reviewed,0,259,earthquake,4.1, Japan region,140.3816,28.5353,10.013,2022-10-01 22:55:33.552000+00:00,0,pink,3
1646278287245,"Unimak Island region, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-163.2573,53.5539,35.0,2022-03-03 03:31:27.245000+00:00,1,blue,1
1614978609484,Kermadec Islands region,reviewed,0,432,earthquake,5.3,Kermadec Islands region,-178.3354,-28.9915,10.0,2021-03-05 21:10:09.484000+00:00,0,red,0
1639408563228,"57 km NNE of Kon Tum, Vietnam",reviewed,0,298,earthquake,4.4, Vietnam,108.1561,14.8511,10.0,2021-12-13 15:16:03.228000+00:00,0,pink,3
1634255410933,"115 km E of Chignik, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-156.5434,56.2942,42.0,2021-10-14 23:50:10.933000+00:00,1,blue,1
1659494437951,"southwest of Sumatra, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,104.7159,-8.1632,10.0,2022-08-03 02:40:37.951000+00:00,0,pink,3
1641328219470,"76 km N of Isabela, Puerto Rico",reviewed,0,208,earthquake,3.67, Puerto Rico,-67.1321,19.1886,10.0,2022-01-04 20:30:19.470000+00:00,1,blue,1
1681788091800,"78 km N of San Juan, Puerto Rico",reviewed,0,154,earthquake,3.16, Puerto Rico,-66.1968333333333,19.167,10.4,2023-04-18 03:21:31.800000+00:00,1,blue,1
1684272541873,North Atlantic Ocean,reviewed,0,340,earthquake,4.7,North Atlantic Ocean,-45.4567,10.6922,10.0,2023-05-16 21:29:01.873000+00:00,0,pink,3
1686346983309,Macquarie Island region,reviewed,0,312,earthquake,4.5,Macquarie Island region,159.6411,-60.4115,10.0,2023-06-09 21:43:03.309000+00:00,0,pink,3
1647492783904,"85 km ENE of Namie, Japan",reviewed,0,284,earthquake,4.3, Japan,141.9052,37.7623,35.0,2022-03-17 04:53:03.904000+00:00,2,green,2
1677167627547,"6 km SSE of Büyükçat, Turkey",reviewed,0,372,earthquake,4.9, Turkey,36.095,36.0589,10.0,2023-02-23 15:53:47.547000+00:00,0,pink,3
1629119812178,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-24.7045,-58.3661,55.4,2021-08-16 13:16:52.178000+00:00,2,green,2
1628745939919,"71 km SSW of Adak, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-177.1266,51.3123,35.0,2021-08-12 05:25:39.919000+00:00,1,blue,1
1683427879945,"37 km ESE of Gewanē, Ethiopia",reviewed,0,284,earthquake,4.3, Ethiopia,40.9514,10.0216,10.0,2023-05-07 02:51:19.945000+00:00,0,pink,3
1609652127899,"10 km NNW of Georgetown, Idaho",reviewed,0,347,earthquake,4.2, Idaho,-111.4286,42.5663,5.33,2021-01-03 05:35:27.899000+00:00,0,pink,3
1677866250148,"64 km E of Hualien City, Taiwan",reviewed,0,298,earthquake,4.4, Taiwan,122.2408,23.9839,21.787,2023-03-03 17:57:30.148000+00:00,0,pink,3
1620306367420,"5 km SE of La Parguera, Puerto Rico",reviewed,0,161,earthquake,3.23, Puerto Rico,-67.0036,17.9456,7.0,2021-05-06 13:06:07.420000+00:00,1,blue,1
1651571404318,"30 km SW of Ovalle, Chile",reviewed,0,271,earthquake,4.2, Chile,-71.4286,-30.7873,48.13,2022-05-03 09:50:04.318000+00:00,2,green,2
1684864082152,southeast of the Loyalty Islands,reviewed,0,326,earthquake,4.6,southeast of the Loyalty Islands,171.0165,-23.1868,10.0,2023-05-23 17:48:02.152000+00:00,0,pink,3
1628743149157,"200 km WSW of Tual, Indonesia",reviewed,0,340,earthquake,4.7, Indonesia,131.0432,-6.2208,63.17,2021-08-12 04:39:09.157000+00:00,2,green,2
1684690265777,"56 km NW of Poso, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,120.3466,-1.0883,49.159,2023-05-21 17:31:05.777000+00:00,2,green,2
1636211601649,South Sandwich Islands region,reviewed,0,449,earthquake,5.4,South Sandwich Islands region,-23.3634,-58.5787,23.5,2021-11-06 15:13:21.649000+00:00,0,red,0
1619252204281,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-176.3943,-29.1177,10.0,2021-04-24 08:16:44.281000+00:00,0,pink,3
1612276440075,"87 km SW of Panguna, Papua New Guinea",reviewed,0,284,earthquake,4.3, Papua New Guinea,154.8732,-6.8194,8.7,2021-02-02 14:34:00.075000+00:00,0,pink,3
1626916822828,"15 km SSW of Polichnítos, Greece",reviewed,0,259,earthquake,4.1, Greece,26.1083,38.9471,10.0,2021-07-22 01:20:22.828000+00:00,0,pink,3
1612841979837,"161 km SE of Kirakira, Solomon Islands",reviewed,0,298,earthquake,4.4, Solomon Islands,163.0943,-11.3381,10.0,2021-02-09 03:39:39.837000+00:00,0,pink,3
1688024680017,"260 km WSW of Adak, Alaska",reviewed,0,188,earthquake,3.5, Alaska,179.6565,51.4506,65.322,2023-06-29 07:44:40.017000+00:00,2,green,2
1674367647639,"58 km WNW of San Juan, Peru",reviewed,0,312,earthquake,4.5, Peru,-75.6858,-15.2179,23.967,2023-01-22 06:07:27.639000+00:00,0,pink,3
1689776087038,"44 km SE of Behshahr, Iran",reviewed,0,284,earthquake,4.3, Iran,53.9089,36.4116,10.0,2023-07-19 14:14:47.038000+00:00,0,pink,3
1682506461637,"45 km W of Port-Olry, Vanuatu",reviewed,0,354,earthquake,4.8, Vanuatu,166.6516,-14.9698,10.0,2023-04-26 10:54:21.637000+00:00,0,pink,3
1671098153621,off the coast of Oregon,reviewed,0,222,earthquake,3.8,off the coast of Oregon,-128.0755,43.6387,10.0,2022-12-15 09:55:53.621000+00:00,1,blue,1
1629823693463,"112 km ENE of Sar?han, India",reviewed,0,340,earthquake,4.7, India,78.7955,32.0551,10.0,2021-08-24 16:48:13.463000+00:00,0,pink,3
1622995162299,"110 km ENE of Namie, Japan",reviewed,0,312,earthquake,4.5, Japan,142.2248,37.6847,46.18,2021-06-06 15:59:22.299000+00:00,2,green,2
1641924099364,"88 km SE of Nikolski, Alaska",reviewed,0,259,earthquake,4.1, Alaska,-168.112,52.2851,10.0,2022-01-11 18:01:39.364000+00:00,0,pink,3
1680386092324,"99 km SW of Zhaotong, China",reviewed,0,326,earthquake,4.6, China,102.9151,26.7722,14.458,2023-04-01 21:54:52.324000+00:00,0,pink,3
1633225690542,western Texas,reviewed,0,168,earthquake,3.3,western Texas,-104.0260547,31.70926532,7.93112793,2021-10-03 01:48:10.542000+00:00,1,blue,1
1639274500651,"Izu Islands, Japan region",reviewed,0,298,earthquake,4.4, Japan region,142.1859,31.1364,10.0,2021-12-12 02:01:40.651000+00:00,0,pink,3
1646721142563,"141 km WNW of Naha, Japan",reviewed,0,271,earthquake,4.2, Japan,126.3583,26.6622,10.0,2022-03-08 06:32:22.563000+00:00,0,pink,3
1621452670610,"72 km NW of San Antonio, Puerto Rico",reviewed,0,152,earthquake,3.14, Puerto Rico,-67.5165,19.0115,15.0,2021-05-19 19:31:10.610000+00:00,1,blue,1
1681161194531,"67 km SSW of Tari, Papua New Guinea",reviewed,0,385,earthquake,5.0, Papua New Guinea,142.7477,-6.4197,10.0,2023-04-10 21:13:14.531000+00:00,0,pink,3
1633563488766,"14 km N of El Galpón, Argentina",reviewed,0,387,earthquake,5.0, Argentina,-64.6292,-25.248,10.0,2021-10-06 23:38:08.766000+00:00,0,pink,3
1666224154810,"6km NW of The Geysers, CA",reviewed,0,177,earthquake,3.22,California,-122.8108333,38.816,1.68,2022-10-20 00:02:34.810000+00:00,1,blue,1
1629177785447,South Sandwich Islands region,reviewed,0,298,earthquake,4.4,South Sandwich Islands region,-26.8114,-60.5514,10.0,2021-08-17 05:23:05.447000+00:00,0,pink,3
1679457387627,Santa Cruz Islands,reviewed,0,312,earthquake,4.5,Santa Cruz Islands,166.0986,-11.1049,10.122,2023-03-22 03:56:27.627000+00:00,0,pink,3
1624209501711,"Kermadec Islands, New Zealand",reviewed,0,312,earthquake,4.5, New Zealand,-177.7579,-30.3793,10.0,2021-06-20 17:18:21.711000+00:00,0,pink,3
1631910067813,"49 km SE of Ishinomaki, Japan",reviewed,0,298,earthquake,4.4, Japan,141.7744,38.1671,45.53,2021-09-17 20:21:07.813000+00:00,2,green,2
1627550903391,"128 km SSE of Chignik, Alaska",reviewed,0,340,earthquake,4.7, Alaska,-157.4372,55.2815,25.8,2021-07-29 09:28:23.391000+00:00,0,pink,3
1677060939012,Pacific-Antarctic Ridge,reviewed,0,340,earthquake,4.7,Pacific-Antarctic Ridge,-144.45,-55.6677,10.0,2023-02-22 10:15:39.012000+00:00,0,pink,3
1613031713960,southeast of the Loyalty Islands,reviewed,0,326,earthquake,4.6,southeast of the Loyalty Islands,171.581,-23.0891,10.0,2021-02-11 08:21:53.960000+00:00,0,pink,3
1629310799918,South Sandwich Islands region,reviewed,0,298,earthquake,4.4,South Sandwich Islands region,-23.1631,-58.5176,10.0,2021-08-18 18:19:59.918000+00:00,0,pink,3
1664238991267,Reykjanes Ridge,reviewed,0,326,earthquake,4.6,Reykjanes Ridge,-35.2192,54.267,10.0,2022-09-27 00:36:31.267000+00:00,0,pink,3
1613823414924,"64 km S of King Cove, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-162.2088,54.4847,43.95,2021-02-20 12:16:54.924000+00:00,1,blue,1
1622715434896,"152 km WSW of Ternate, Indonesia",reviewed,0,369,earthquake,4.9, Indonesia,126.1275,0.2321,35.0,2021-06-03 10:17:14.896000+00:00,2,green,2
1647364672108,"113 km SE of Perryville, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-157.8216,55.2168,33.2,2022-03-15 17:17:52.108000+00:00,1,blue,1
1629329433606,South Sandwich Islands region,reviewed,0,416,earthquake,5.2,South Sandwich Islands region,-23.2994,-58.6981,10.0,2021-08-18 23:30:33.606000+00:00,0,red,0
1662163006192,"151 km SE of Kuril’sk, Russia",reviewed,0,369,earthquake,4.9, Russia,149.0904,44.1727,31.09,2022-09-02 23:56:46.192000+00:00,2,green,2
1616434871253,Kermadec Islands region,reviewed,0,385,earthquake,5.0,Kermadec Islands region,-178.303,-27.5948,10.0,2021-03-22 17:41:11.253000+00:00,0,pink,3
1646691209671,"Kermadec Islands, New Zealand",reviewed,0,416,earthquake,5.2, New Zealand,-177.9178,-30.1619,35.0,2022-03-07 22:13:29.671000+00:00,2,red,0
1631149930342,West Chile Rise,reviewed,0,369,earthquake,4.9,West Chile Rise,-93.7371,-38.3594,10.0,2021-09-09 01:12:10.342000+00:00,0,pink,3
1638248617524,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-25.4681,-60.2774,10.0,2021-11-30 05:03:37.524000+00:00,0,pink,3
1663259878116,"53 km E of Atka, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-173.4294,52.2924,8.687,2022-09-15 16:37:58.116000+00:00,1,blue,1
1623795987126,northern Mid-Atlantic Ridge,reviewed,0,312,earthquake,4.5,northern Mid-Atlantic Ridge,-44.6193,26.4842,10.0,2021-06-15 22:26:27.126000+00:00,0,pink,3
1678690163206,South Sandwich Islands region,reviewed,0,369,earthquake,4.9,South Sandwich Islands region,-25.253,-58.5539,24.174,2023-03-13 06:49:23.206000+00:00,0,pink,3
1638232246701,"Izu Islands, Japan region",reviewed,0,326,earthquake,4.6, Japan region,142.3905,31.1081,10.0,2021-11-30 00:30:46.701000+00:00,0,pink,3
1673430748318,"4 km WSW of Selçuk, Turkey",reviewed,0,158,earthquake,3.2, Turkey,27.3214,37.943,10.0,2023-01-11 09:52:28.318000+00:00,1,blue,1
1617403442939,"19 km E of Riosucio, Colombia",reviewed,0,387,earthquake,5.0, Colombia,-76.9434,7.4576,40.95,2021-04-02 22:44:02.939000+00:00,2,green,2
1658713042603,"55 km NE of Bandar-e Lengeh, Iran",reviewed,0,259,earthquake,4.1, Iran,55.2757,26.9098,10.0,2022-07-25 01:37:22.603000+00:00,0,pink,3
1633317863509,"203 km NNE of Shi Yomi, India",reviewed,0,354,earthquake,4.8, India,94.8038,30.3231,35.16,2021-10-04 03:24:23.509000+00:00,2,green,2
1687708197193,central Afghanistan,reviewed,0,312,earthquake,4.5,central Afghanistan,69.5631,34.3569,14.819,2023-06-25 15:49:57.193000+00:00,0,pink,3
1645675940425,"New Britain region, Papua New Guinea",reviewed,0,432,earthquake,5.3, Papua New Guinea,151.9238,-5.5991,10.0,2022-02-24 04:12:20.425000+00:00,0,red,0
1668151517416,"7 km WSW of Babushkin, Russia",reviewed,0,298,earthquake,4.4, Russia,105.7589,51.6947,10.0,2022-11-11 07:25:17.416000+00:00,0,pink,3
1669791107826,"202 km SSE of Katsuura, Japan",reviewed,0,298,earthquake,4.4, Japan,141.4069,33.5579,27.779,2022-11-30 06:51:47.826000+00:00,2,pink,3
1658557867903,"116 km N of Maumere, Indonesia",reviewed,0,246,earthquake,4.0, Indonesia,122.3461,-7.578,10.0,2022-07-23 06:31:07.903000+00:00,1,pink,3
1632187246650,"76 km NNW of Ambon, Indonesia",reviewed,0,369,earthquake,4.9, Indonesia,128.0098,-3.0307,44.07,2021-09-21 01:20:46.650000+00:00,2,green,2
1638014718532,"4 km ESE of Ciudad Bolívar, Colombia",reviewed,0,259,earthquake,4.1, Colombia,-75.9875,5.841,34.83,2021-11-27 12:05:18.532000+00:00,2,green,2
1614585544599,"273 km NE of Saipan, Northern Mariana Islands",reviewed,0,284,earthquake,4.3, Northern Mariana Islands,147.3444,17.1472,10.0,2021-03-01 07:59:04.599000+00:00,0,pink,3
1662970479695,"160 km E of Pondaguitan, Philippines",reviewed,0,500,earthquake,5.7, Philippines,127.6087,6.1524,10.0,2022-09-12 08:14:39.695000+00:00,0,red,0
1639492816471,"147 km NNW of Maumere, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,121.8266,-7.3385,10.0,2021-12-14 14:40:16.471000+00:00,0,pink,3
1655143794132,Prince Edward Islands region,reviewed,0,369,earthquake,4.9,Prince Edward Islands region,35.139,-45.9794,10.0,2022-06-13 18:09:54.132000+00:00,0,pink,3
1668100623089,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,148,earthquake,3.1, Aleutian Islands,179.0697,51.3769,44.262,2022-11-10 17:17:03.089000+00:00,1,blue,1
1615035826649,Kermadec Islands region,reviewed,0,449,earthquake,5.4,Kermadec Islands region,-177.8183,-28.2666,10.0,2021-03-06 13:03:46.649000+00:00,0,red,0
1624238755462,off the west coast of northern Sumatra,reviewed,0,400,earthquake,5.1,off the west coast of northern Sumatra,92.0109,0.9402,10.0,2021-06-21 01:25:55.462000+00:00,0,red,0
1637784802387,"243 km SE of Chiniak, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-149.3323,56.1347,10.0,2021-11-24 20:13:22.387000+00:00,1,blue,1
1637466422947,"109 km W of La Libertad, Mexico",reviewed,0,271,earthquake,4.2, Mexico,-113.8277,29.8557,10.0,2021-11-21 03:47:02.947000+00:00,0,pink,3
1621379776979,Near the coast of southern Peru,reviewed,0,259,earthquake,4.1,Near the coast of southern Peru,-74.8353,-15.1558,62.62,2021-05-18 23:16:16.979000+00:00,2,green,2
1642256006847,"83 km NE of Finschhafen, Papua New Guinea",reviewed,0,312,earthquake,4.5, Papua New Guinea,148.4506,-6.1109,69.42,2022-01-15 14:13:26.847000+00:00,2,green,2
1684162247486,"south of Sumbawa, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,117.3581,-11.4679,10.0,2023-05-15 14:50:47.486000+00:00,0,pink,3
1672977832567,"102 km SSE of Hengchun, Taiwan",reviewed,0,284,earthquake,4.3, Taiwan,121.0554,21.1214,10.0,2023-01-06 04:03:52.567000+00:00,0,pink,3
1622302157214,"91 km SSW of Merizo Village, Guam",reviewed,0,370,earthquake,4.9, Guam,144.4783,12.463,10.0,2021-05-29 15:29:17.214000+00:00,0,pink,3
1639641765648,"5 km WNW of Honch?, Japan",reviewed,0,274,earthquake,4.2, Japan,139.9344,35.7261,57.15,2021-12-16 08:02:45.648000+00:00,2,green,2
1669082873530,"35 km WSW of Malango, Solomon Islands",reviewed,0,465,earthquake,5.5, Solomon Islands,159.4073,-9.7991,10.0,2022-11-22 02:07:53.530000+00:00,0,red,0
1660614788410,"40 km NNW of San Antonio, Puerto Rico",reviewed,0,150,earthquake,3.12, Puerto Rico,-67.2968333333333,18.8071666666667,54.83,2022-08-16 01:53:08.410000+00:00,1,blue,1
1685742014029,"65 km S of Sarangani, Philippines",reviewed,0,326,earthquake,4.6, Philippines,125.4626,4.809,10.0,2023-06-02 21:40:14.029000+00:00,0,pink,3
1637540621561,"246 km SW of Labuan, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,104.3692,-8.0672,10.0,2021-11-22 00:23:41.561000+00:00,0,pink,3
1614890368387,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-177.0446,-28.7842,10.0,2021-03-04 20:39:28.387000+00:00,0,pink,3
1689534965100,"89km SE of Estacion Coahuila, B.C., MX",reviewed,0,328,earthquake,4.57, B.C.,-114.4146667,31.5663333,5.97,2023-07-16 19:16:05.100000+00:00,0,pink,3
1617236772268,"119 km W of La Libertad, Mexico",reviewed,0,354,earthquake,4.8, Mexico,-113.9179,29.7511,11.06,2021-04-01 00:26:12.268000+00:00,0,pink,3
1642245584531,"29 km NNE of Lijiang, China",reviewed,0,326,earthquake,4.6, China,100.2948,27.1302,10.0,2022-01-15 11:19:44.531000+00:00,0,pink,3
1683836420399,"47 km WNW of Finschhafen, Papua New Guinea",reviewed,0,271,earthquake,4.2, Papua New Guinea,147.4417,-6.412,47.758,2023-05-11 20:20:20.399000+00:00,2,green,2
1651060618875,"Bonin Islands, Japan region",reviewed,0,246,earthquake,4.0, Japan region,142.4745,28.9949,10.0,2022-04-27 11:56:58.875000+00:00,1,pink,3
1679214523221,"35 km ENE of Bandar-e Genāveh, Iran",reviewed,0,271,earthquake,4.2, Iran,50.871,29.6454,10.0,2023-03-19 08:28:43.221000+00:00,0,pink,3
1652243591628,"16 km NW of Dh?rchula, India",reviewed,0,370,earthquake,4.9, India,80.4219,29.9682,33.06,2022-05-11 04:33:11.628000+00:00,2,green,2
1636345605350,western Indian-Antarctic Ridge,reviewed,0,271,earthquake,4.2,western Indian-Antarctic Ridge,115.9643,-49.9278,10.0,2021-11-08 04:26:45.350000+00:00,0,pink,3
1663025824470,"71 km NNW of Tabas, Iran",reviewed,0,354,earthquake,4.8, Iran,56.7628,34.224,10.0,2022-09-12 23:37:04.470000+00:00,0,pink,3
1632079546410,"104 km SSE of Sand Point, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-159.8827,54.4642,18.2,2021-09-19 19:25:46.410000+00:00,1,blue,1
1648167341463,"82 km WNW of Cabra, Philippines",reviewed,0,312,earthquake,4.5, Philippines,119.3835,14.2558,10.0,2022-03-25 00:15:41.463000+00:00,0,pink,3
1643770204303,east of Severnaya Zemlya,reviewed,0,312,earthquake,4.5,east of Severnaya Zemlya,120.4384,80.8314,10.0,2022-02-02 02:50:04.303000+00:00,0,pink,3
1674129269352,"197 km NW of Tobelo, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,126.6652,2.8996,23.649,2023-01-19 11:54:29.352000+00:00,0,pink,3
1614928998387,"Kermadec Islands, New Zealand",reviewed,0,467,earthquake,5.4, New Zealand,-177.1545,-30.1739,10.0,2021-03-05 07:23:18.387000+00:00,0,red,0
1674314318993,"159 km S of False Pass, Alaska",reviewed,0,271,earthquake,4.2, Alaska,-163.6601,53.4323,35.0,2023-01-21 15:18:38.993000+00:00,2,green,2
1633262520480,"12km NNE of Morgan Hill, CA",reviewed,0,204,earthquake,3.29,California,-121.6146667,37.2326667,3.89,2021-10-03 12:02:00.480000+00:00,1,blue,1
1629925459627,"11 km NNE of Pinalejo, Honduras",reviewed,0,492,earthquake,5.2, Honduras,-88.3355,15.476,7.78,2021-08-25 21:04:19.627000+00:00,0,red,0
1627540854465,"131 km SE of Chignik, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-157.0487,55.3892,9.8,2021-07-29 06:40:54.465000+00:00,1,blue,1
